SRR22868266_1.fastq.gz	1984203550
SRR22868266_2.fastq.gz	1984831816
SRR22868267_1.fastq.gz	1725841257
SRR22868267_2.fastq.gz	1726076037
SRR22868268_1.fastq.gz	4870493219
SRR22868268_2.fastq.gz	4873661127
SRR22868269_1.fastq.gz	1657522617
SRR22868269_2.fastq.gz	1657453290
SRR22868270_1.fastq.gz	1821645683
SRR22868270_2.fastq.gz	1821530474
SRR22868271_1.fastq.gz	6030215397
SRR22868271_2.fastq.gz	6030770003
SRR22868272_1.fastq.gz	6644203961
SRR22868272_2.fastq.gz	6648719769
SRR22868273_1.fastq.gz	1772250174
SRR22868273_2.fastq.gz	1774446370
SRR22868274_1.fastq.gz	2351527479
SRR22868274_2.fastq.gz	2353099641
SRR22868275_1.fastq.gz	1759380807
SRR22868275_2.fastq.gz	1762824486
SRR22868276_1.fastq.gz	3748524824
SRR22868276_2.fastq.gz	3752951799
SRR22868277_1.fastq.gz	3320800684
SRR22868277_2.fastq.gz	3322833007
SRR22868278_1.fastq.gz	1857872026
SRR22868278_2.fastq.gz	1859211572
SRR22868279_1.fastq.gz	3801226932
SRR22868279_2.fastq.gz	3803047902
SRR22868280_1.fastq.gz	3231200328
SRR22868280_2.fastq.gz	3232170637
SRR22868281_1.fastq.gz	4026690170
SRR22868281_2.fastq.gz	4029291875
SRR22868282_1.fastq.gz	2137186472
SRR22868282_2.fastq.gz	2139070251
SRR22868283_1.fastq.gz	3526658506
SRR22868283_2.fastq.gz	3529547062
SRR22868284_1.fastq.gz	3402690230
SRR22868284_2.fastq.gz	3406582168
SRR22868285_1.fastq.gz	3950563955
SRR22868285_2.fastq.gz	3951970297
SRR22868286_1.fastq.gz	3367486127
SRR22868286_2.fastq.gz	3369276429
SRR22868287_1.fastq.gz	4753697056
SRR22868287_2.fastq.gz	4763798440
SRR22868288_1.fastq.gz	3529539679
SRR22868288_2.fastq.gz	3531688256
SRR22868289_1.fastq.gz	2331042100
SRR22868289_2.fastq.gz	2333448670
SRR22868290_1.fastq.gz	3748744125
SRR22868290_2.fastq.gz	3752219121
SRR22868291_1.fastq.gz	2048927123
SRR22868291_2.fastq.gz	2050091920
SRR22868292_1.fastq.gz	3585079099
SRR22868292_2.fastq.gz	3588711850
SRR22868293_1.fastq.gz	3398970846
SRR22868293_2.fastq.gz	3400112823
SRR22868294_1.fastq.gz	1788369414
SRR22868294_2.fastq.gz	1789344069
SRR22868295_1.fastq.gz	3577041124
SRR22868295_2.fastq.gz	3580791466
SRR22868296_1.fastq.gz	3313817695
SRR22868296_2.fastq.gz	3316196341
SRR22868297_1.fastq.gz	3901930960
SRR22868297_2.fastq.gz	3902919880
SRR22868298_1.fastq.gz	1692221120
SRR22868298_2.fastq.gz	1693717731
SRR22868299_1.fastq.gz	3452133624
SRR22868299_2.fastq.gz	3454511399
SRR22868300_1.fastq.gz	3630961747
SRR22868300_2.fastq.gz	3633739591
SRR22868301_1.fastq.gz	1999781437
SRR22868301_2.fastq.gz	2000889461
SRR22868302_1.fastq.gz	3876619554
SRR22868302_2.fastq.gz	3879697124
SRR22868303_1.fastq.gz	2031081840
SRR22868303_2.fastq.gz	2033109260
SRR22868304_1.fastq.gz	1708417864
SRR22868304_2.fastq.gz	1708039642
SRR22868305_1.fastq.gz	4354508736
SRR22868305_2.fastq.gz	4358069561
SRR22868306_1.fastq.gz	2039103464
SRR22868306_2.fastq.gz	2040724459
SRR22868307_1.fastq.gz	4472691173
SRR22868307_2.fastq.gz	4477435020
SRR22868308_1.fastq.gz	1943579133
SRR22868308_2.fastq.gz	1945882591
SRR22868309_1.fastq.gz	3284397605
SRR22868309_2.fastq.gz	3299516489
SRR22868310_1.fastq.gz	1865502573
SRR22868310_2.fastq.gz	1865898738
SRR22868311_1.fastq.gz	3237042011
SRR22868311_2.fastq.gz	3238901094
SRR22868312_1.fastq.gz	4505327752
SRR22868312_2.fastq.gz	4508507242
SRR22868313_1.fastq.gz	2121242040
SRR22868313_2.fastq.gz	2122836042
SRR22868314_1.fastq.gz	3039004052
SRR22868314_2.fastq.gz	3041654873
SRR22868315_1.fastq.gz	4223510161
SRR22868315_2.fastq.gz	4229145090
SRR22868316_1.fastq.gz	1781083466
SRR22868316_2.fastq.gz	1782588453
SRR22868317_1.fastq.gz	3461786994
SRR22868317_2.fastq.gz	3464439304
SRR22868318_1.fastq.gz	1744142039
SRR22868318_2.fastq.gz	1746543505
SRR22868319_1.fastq.gz	3379119359
SRR22868319_2.fastq.gz	3381881340
SRR22868320_1.fastq.gz	1717217349
SRR22868320_2.fastq.gz	1717652752
SRR22868321_1.fastq.gz	1738423130
SRR22868321_2.fastq.gz	1741048076
SRR22868322_1.fastq.gz	3382394561
SRR22868322_2.fastq.gz	3383768448
SRR22868323_1.fastq.gz	3448261571
SRR22868323_2.fastq.gz	3451468343
SRR22868324_1.fastq.gz	1639338313
SRR22868324_2.fastq.gz	1640651285
SRR22868325_1.fastq.gz	3530096267
SRR22868325_2.fastq.gz	3532025391
SRR22868326_1.fastq.gz	3401954943
SRR22868326_2.fastq.gz	3403580931
SRR22868327_1.fastq.gz	1847540836
SRR22868327_2.fastq.gz	1857379146
SRR22868328_1.fastq.gz	3184595266
SRR22868328_2.fastq.gz	3188345121
SRR22868329_1.fastq.gz	1841569377
SRR22868329_2.fastq.gz	1842794622
SRR22868330_1.fastq.gz	1815050488
SRR22868330_2.fastq.gz	1816470534
SRR22868331_1.fastq.gz	3351451033
SRR22868331_2.fastq.gz	3353746388
SRR22868332_1.fastq.gz	3409676002
SRR22868332_2.fastq.gz	3412673970
SRR22868333_1.fastq.gz	2216014855
SRR22868333_2.fastq.gz	2217777539
SRR22868334_1.fastq.gz	4091897183
SRR22868334_2.fastq.gz	4095427449
SRR22868335_1.fastq.gz	1683329557
SRR22868335_2.fastq.gz	1683469155
SRR22868336_1.fastq.gz	3294891925
SRR22868336_2.fastq.gz	3297430517
SRR22868337_1.fastq.gz	1611805771
SRR22868337_2.fastq.gz	1612932648
SRR22868338_1.fastq.gz	3630481335
SRR22868338_2.fastq.gz	3634724763
SRR22868339_1.fastq.gz	3242391821
SRR22868339_2.fastq.gz	3245508117
SRR22868340_1.fastq.gz	1894550012
SRR22868340_2.fastq.gz	1895642301
SRR22868341_1.fastq.gz	4084777789
SRR22868341_2.fastq.gz	4090615944
SRR22868342_1.fastq.gz	3262660998
SRR22868342_2.fastq.gz	3265037800
SRR22868343_1.fastq.gz	1663310661
SRR22868343_2.fastq.gz	1663998476
SRR22868344_1.fastq.gz	3864013793
SRR22868344_2.fastq.gz	3867424124
SRR22868345_1.fastq.gz	1654465522
SRR22868345_2.fastq.gz	1656042796
SRR22868346_1.fastq.gz	4313717610
SRR22868346_2.fastq.gz	4316775111
SRR22868347_1.fastq.gz	1763088522
SRR22868347_2.fastq.gz	1764005423
SRR22868348_1.fastq.gz	4224770715
SRR22868348_2.fastq.gz	4230374771
SRR22868349_1.fastq.gz	1875948691
SRR22868349_2.fastq.gz	1877839042
SRR22868350_1.fastq.gz	1678344026
SRR22868350_2.fastq.gz	1681522992
SRR22868351_1.fastq.gz	1657774821
SRR22868351_2.fastq.gz	1659443780
SRR22868352_1.fastq.gz	3796877277
SRR22868352_2.fastq.gz	3799515839
SRR22868353_1.fastq.gz	3387108865
SRR22868353_2.fastq.gz	3390188787
SRR22868354_1.fastq.gz	3850100133
SRR22868354_2.fastq.gz	3856392585
SRR22868355_1.fastq.gz	1674987156
SRR22868355_2.fastq.gz	1677816227
SRR22868356_1.fastq.gz	3418722162
SRR22868356_2.fastq.gz	3421844702
SRR22868357_1.fastq.gz	1671536883
SRR22868357_2.fastq.gz	1675060312
SRR22868358_1.fastq.gz	3250552140
SRR22868358_2.fastq.gz	3252822091
SRR22868359_1.fastq.gz	1760362544
SRR22868359_2.fastq.gz	1761457355
SRR22868360_1.fastq.gz	1730196166
SRR22868360_2.fastq.gz	1731391424
SRR22868361_1.fastq.gz	3193178586
SRR22868361_2.fastq.gz	3194715704
SRR22868362_1.fastq.gz	3284807618
SRR22868362_2.fastq.gz	3286918791
SRR22868363_1.fastq.gz	1836536409
SRR22868363_2.fastq.gz	1837528764
SRR22868364_1.fastq.gz	3212121412
SRR22868364_2.fastq.gz	3213340270
SRR22868365_1.fastq.gz	7715874778
SRR22868365_2.fastq.gz	7721617593
SRR22868366_1.fastq.gz	1612113979
SRR22868366_2.fastq.gz	1612362274
SRR22868367_1.fastq.gz	3611669425
SRR22868367_2.fastq.gz	3614395652
SRR22868368_1.fastq.gz	3843218891
SRR22868368_2.fastq.gz	3847989636
SRR22868369_1.fastq.gz	7154827062
SRR22868369_2.fastq.gz	7164022793
SRR22868370_1.fastq.gz	1856033814
SRR22868370_2.fastq.gz	1856166077
SRR22868371_1.fastq.gz	6060334239
SRR22868371_2.fastq.gz	6063321996
SRR22868372_1.fastq.gz	1648922828
SRR22868372_2.fastq.gz	1650063718
SRR22868373_1.fastq.gz	1627874220
SRR22868373_2.fastq.gz	1628549020
SRR22868374_1.fastq.gz	5703300997
SRR22868374_2.fastq.gz	5705330295
